{Epoch 0, Train_Loss: 0.5960274934768677, Valid_Loss: 6.077837944030762, Accuracy: 13.8},
{Epoch 1, Train_Loss: 0.8652981519699097, Valid_Loss: 6.234644889831543, Accuracy: 17.064846416382252},
{Epoch 2, Train_Loss: 0.3862517774105072, Valid_Loss: 4.512294292449951, Accuracy: 19.667170953101362},
{Epoch 3, Train_Loss: 1.5124348402023315, Valid_Loss: 4.9331278800964355, Accuracy: 22.115384615384617},
{Epoch 4, Train_Loss: 0.8479250073432922, Valid_Loss: 5.606985092163086, Accuracy: 23.939202026599112},
{Epoch 5, Train_Loss: 0.669613778591156, Valid_Loss: 5.41660737991333, Accuracy: 25.75310100413467},
{Epoch 6, Train_Loss: 0.45176732540130615, Valid_Loss: 6.335062026977539, Accuracy: 30.27777777777778},
{Epoch 7, Train_Loss: 0.6892549395561218, Valid_Loss: 5.305529594421387, Accuracy: 33.56128353498159},
{Epoch 8, Train_Loss: 0.4774186611175537, Valid_Loss: 5.740236282348633, Accuracy: 35.45317976965448},
{Epoch 9, Train_Loss: 0.6459776163101196, Valid_Loss: 5.703593730926514, Accuracy: 36.7816091954023},
{Epoch 10, Train_Loss: 0.7297042012214661, Valid_Loss: 5.854249477386475, Accuracy: 38.71264367816092},
{Epoch 11, Train_Loss: 0.4551534056663513, Valid_Loss: 5.472421169281006, Accuracy: 39.796370075254536},
{Epoch 12, Train_Loss: 0.34151679277420044, Valid_Loss: 5.583462238311768, Accuracy: 40.55555555555556},
{Epoch 13, Train_Loss: 0.46019667387008667, Valid_Loss: 4.280456066131592, Accuracy: 42.349048800661706},
{Epoch 14, Train_Loss: 0.24847403168678284, Valid_Loss: 4.593321800231934, Accuracy: 42.542101042502004},
{Epoch 15, Train_Loss: 0.05714403837919235, Valid_Loss: 2.6940760612487793, Accuracy: 43.730529595015575},
{Epoch 16, Train_Loss: 0.28623297810554504, Valid_Loss: 2.819908380508423, Accuracy: 44.14550966275104},
{Epoch 17, Train_Loss: 0.16805477440357208, Valid_Loss: 4.752721786499023, Accuracy: 46.41802067946824},
{Epoch 18, Train_Loss: 0.3486412763595581, Valid_Loss: 3.4229304790496826, Accuracy: 48.73919308357349},
{Epoch 19, Train_Loss: 0.30322346091270447, Valid_Loss: 4.091244697570801, Accuracy: 49.50738916256157},
{Epoch 20, Train_Loss: 0.3148946762084961, Valid_Loss: 4.353395938873291, Accuracy: 49.77640178878569},
{Epoch 21, Train_Loss: 1.2768160104751587, Valid_Loss: 4.9581298828125, Accuracy: 50.707070707070706},
{Epoch 22, Train_Loss: 0.43567758798599243, Valid_Loss: 4.249295711517334, Accuracy: 52.47361477572559},
{Epoch 23, Train_Loss: 0.2796492874622345, Valid_Loss: 2.971336841583252, Accuracy: 52.73197542838668},
{Epoch 24, Train_Loss: 0.5426691770553589, Valid_Loss: 4.252171993255615, Accuracy: 54.34644670050761},
{Epoch 25, Train_Loss: 0.5055287480354309, Valid_Loss: 4.406376838684082, Accuracy: 55.32710280373832},
{Epoch 26, Train_Loss: 0.26609712839126587, Valid_Loss: 3.038079023361206, Accuracy: 56.41261095806551},
{Epoch 27, Train_Loss: 0.31707850098609924, Valid_Loss: 4.4245429039001465, Accuracy: 57.35780920854649},
{Epoch 28, Train_Loss: 0.8236690163612366, Valid_Loss: 2.988288640975952, Accuracy: 56.60153937240971},
{Epoch 29, Train_Loss: 0.37112879753112793, Valid_Loss: 4.802572727203369, Accuracy: 59.324009324009324},
{Epoch 30, Train_Loss: 0.3686298429965973, Valid_Loss: 2.9752790927886963, Accuracy: 59.081779053084645},
{Epoch 31, Train_Loss: 0.38440316915512085, Valid_Loss: 3.5520474910736084, Accuracy: 61.10797060486151},
{Epoch 32, Train_Loss: 0.5965352058410645, Valid_Loss: 2.067502737045288, Accuracy: 61.33704735376045},
{Epoch 33, Train_Loss: 0.4420764744281769, Valid_Loss: 2.695950984954834, Accuracy: 64.62510299368306},
{Epoch 34, Train_Loss: 0.3311064839363098, Valid_Loss: 1.8769303560256958, Accuracy: 66.97371985911677},
{Epoch 35, Train_Loss: 0.49709320068359375, Valid_Loss: 3.149937391281128, Accuracy: 67.01416733493718},
