{Epoch 0, Train_Loss: 0.6542438864707947, Valid_Loss: 5.130250453948975, Accuracy: 16.8},
{Epoch 1, Train_Loss: 0.5511549115180969, Valid_Loss: 6.528347015380859, Accuracy: 20.733788395904437},
{Epoch 2, Train_Loss: 0.7446131706237793, Valid_Loss: 5.705895900726318, Accuracy: 22.390317700453856},
{Epoch 3, Train_Loss: 0.49413540959358215, Valid_Loss: 6.487393856048584, Accuracy: 23.00824175824176},
{Epoch 4, Train_Loss: 0.7112146615982056, Valid_Loss: 5.039170742034912, Accuracy: 25.142495250158326},
{Epoch 5, Train_Loss: 0.6130403876304626, Valid_Loss: 4.405540943145752, Accuracy: 26.93443591258122},
{Epoch 6, Train_Loss: 0.5742009282112122, Valid_Loss: 5.670876979827881, Accuracy: 28.5},
{Epoch 7, Train_Loss: 0.7510766386985779, Valid_Loss: 4.704539775848389, Accuracy: 31.50973172014729},
{Epoch 8, Train_Loss: 0.6083883047103882, Valid_Loss: 4.618143081665039, Accuracy: 33.900851276915375},
{Epoch 9, Train_Loss: 0.24296800792217255, Valid_Loss: 4.918755531311035, Accuracy: 34.67432950191571},
{Epoch 10, Train_Loss: 0.5532776713371277, Valid_Loss: 4.530000686645508, Accuracy: 37.51724137931034},
{Epoch 11, Train_Loss: 0.3758583962917328, Valid_Loss: 4.08720064163208, Accuracy: 39.9734395750332},
{Epoch 12, Train_Loss: 0.4397814869880676, Valid_Loss: 6.176050186157227, Accuracy: 41.1965811965812},
{Epoch 13, Train_Loss: 0.2480059117078781, Valid_Loss: 5.2821502685546875, Accuracy: 40.98428453267163},
{Epoch 14, Train_Loss: 0.2587816119194031, Valid_Loss: 6.413294792175293, Accuracy: 42.78267842822775},
{Epoch 15, Train_Loss: 1.6586105823516846, Valid_Loss: 2.9781248569488525, Accuracy: 44.43146417445483},
{Epoch 16, Train_Loss: 0.5005097389221191, Valid_Loss: 4.2088141441345215, Accuracy: 45.09283819628647},
{Epoch 17, Train_Loss: 3.011256217956543, Valid_Loss: 4.562353134155273, Accuracy: 47.673559822747414},
{Epoch 18, Train_Loss: 0.18129122257232666, Valid_Loss: 3.4587221145629883, Accuracy: 49.711815561959654},
{Epoch 19, Train_Loss: 0.351862370967865, Valid_Loss: 3.014390468597412, Accuracy: 52.14637579169599},
{Epoch 20, Train_Loss: 0.06759309768676758, Valid_Loss: 3.8041677474975586, Accuracy: 51.97798417612659},
{Epoch 21, Train_Loss: 0.5065799951553345, Valid_Loss: 5.129506587982178, Accuracy: 54.00673400673401},
{Epoch 22, Train_Loss: 0.1564711481332779, Valid_Loss: 3.428318977355957, Accuracy: 55.11213720316623},
{Epoch 23, Train_Loss: 0.325408011674881, Valid_Loss: 3.3849966526031494, Accuracy: 57.969608794051084},
{Epoch 24, Train_Loss: 0.1453973799943924, Valid_Loss: 1.240057349205017, Accuracy: 59.486040609137056},
{Epoch 25, Train_Loss: 0.26923465728759766, Valid_Loss: 3.405733823776245, Accuracy: 61.52647975077882},
{Epoch 26, Train_Loss: 0.33092397451400757, Valid_Loss: 3.3018639087677, Accuracy: 63.75880012243648},
{Epoch 27, Train_Loss: 0.3813268542289734, Valid_Loss: 2.7340891361236572, Accuracy: 65.30243755642492},
{Epoch 28, Train_Loss: 0.16578274965286255, Valid_Loss: 2.2867085933685303, Accuracy: 65.66015393724098},
{Epoch 29, Train_Loss: 0.12697423994541168, Valid_Loss: 2.2410123348236084, Accuracy: 67.36596736596736},
{Epoch 30, Train_Loss: 0.19851475954055786, Valid_Loss: 2.931347131729126, Accuracy: 69.06743185078909},
{Epoch 31, Train_Loss: 0.14591096341609955, Valid_Loss: 4.857489585876465, Accuracy: 69.75692481628039},
{Epoch 32, Train_Loss: 0.27081313729286194, Valid_Loss: 0.07687216997146606, Accuracy: 71.03064066852367},
{Epoch 33, Train_Loss: 0.026573315262794495, Valid_Loss: 2.767146348953247, Accuracy: 71.93078824498764},
{Epoch 34, Train_Loss: 0.07190155237913132, Valid_Loss: 2.684100389480591, Accuracy: 72.44649146572745},
{Epoch 35, Train_Loss: 0.06183379888534546, Valid_Loss: 1.7804745435714722, Accuracy: 73.40283346698743},
{Epoch 36, Train_Loss: 0.0889328271150589, Valid_Loss: 2.9426751136779785, Accuracy: 74.77572559366754},
{Epoch 37, Train_Loss: 0.07093280553817749, Valid_Loss: 2.722727060317993, Accuracy: 75.2800208387601},
{Epoch 38, Train_Loss: 0.019541600719094276, Valid_Loss: 2.602407693862915, Accuracy: 76.12554669410856},
{Epoch 39, Train_Loss: 0.0701582208275795, Valid_Loss: 2.041843891143799, Accuracy: 76.23284189120488},
{Epoch 40, Train_Loss: 0.05998950079083443, Valid_Loss: 3.7137668132781982, Accuracy: 76.63903541823663},
{Epoch 41, Train_Loss: 0.10381985455751419, Valid_Loss: 1.3009194135665894, Accuracy: 77.2783709957785},
{Epoch 42, Train_Loss: 0.04312119260430336, Valid_Loss: 1.7180901765823364, Accuracy: 80.01473115639578},
{Epoch 43, Train_Loss: 0.08734443783760071, Valid_Loss: 0.2889910638332367, Accuracy: 82.44293346284604},
{Epoch 44, Train_Loss: 0.05023304373025894, Valid_Loss: 1.7622666358947754, Accuracy: 83.44943550324285},
{Epoch 45, Train_Loss: 0.08874525874853134, Valid_Loss: 0.5987585186958313, Accuracy: 83.97908248157832},
{Epoch 46, Train_Loss: 0.0812954530119896, Valid_Loss: 0.3615034818649292, Accuracy: 84.02728769701247},
