{Epoch 0, Train_Loss: 0.680048406124115, Valid_Loss: 5.648988723754883, Accuracy: 18.0},
{Epoch 1, Train_Loss: 0.4827789068222046, Valid_Loss: 3.944121837615967, Accuracy: 20.22184300341297},
{Epoch 2, Train_Loss: 1.5751234292984009, Valid_Loss: 4.050127983093262, Accuracy: 23.978819969742815},
{Epoch 3, Train_Loss: 2.085488796234131, Valid_Loss: 4.01498556137085, Accuracy: 26.373626373626372},
{Epoch 4, Train_Loss: 0.647256076335907, Valid_Loss: 4.155663967132568, Accuracy: 30.082330588980366},
{Epoch 5, Train_Loss: 0.6401318907737732, Valid_Loss: 5.488007545471191, Accuracy: 31.54164205552274},
{Epoch 6, Train_Loss: 0.6246416568756104, Valid_Loss: 5.04044771194458, Accuracy: 33.5},
{Epoch 7, Train_Loss: 0.835364818572998, Valid_Loss: 3.773547410964966, Accuracy: 35.718043135192005},
{Epoch 8, Train_Loss: 0.31632062792778015, Valid_Loss: 6.076479911804199, Accuracy: 35.85378067100651},
{Epoch 9, Train_Loss: 0.48457759618759155, Valid_Loss: 4.284215927124023, Accuracy: 38.69731800766284},
{Epoch 10, Train_Loss: 0.38967499136924744, Valid_Loss: 3.8820652961730957, Accuracy: 40.04597701149425},
{Epoch 11, Train_Loss: 0.520660400390625, Valid_Loss: 5.340684413909912, Accuracy: 41.92120407259849},
{Epoch 12, Train_Loss: 0.3878147006034851, Valid_Loss: 2.4228436946868896, Accuracy: 44.1025641025641},
{Epoch 13, Train_Loss: 0.3576104938983917, Valid_Loss: 3.702976942062378, Accuracy: 45.53349875930521},
{Epoch 14, Train_Loss: 0.27583393454551697, Valid_Loss: 3.208327293395996, Accuracy: 47.47393744987971},
{Epoch 15, Train_Loss: 1.2207865715026855, Valid_Loss: 1.705576777458191, Accuracy: 48.71495327102804},
{Epoch 16, Train_Loss: 0.4862625002861023, Valid_Loss: 2.1992926597595215, Accuracy: 49.86737400530504},
{Epoch 17, Train_Loss: 1.8329914808273315, Valid_Loss: 3.5290744304656982, Accuracy: 51.7725258493353},
{Epoch 18, Train_Loss: 0.2113388478755951, Valid_Loss: 3.689260482788086, Accuracy: 52.98991354466859},
{Epoch 19, Train_Loss: 0.11316182464361191, Valid_Loss: 2.0643653869628906, Accuracy: 54.89092188599578},
{Epoch 20, Train_Loss: 0.09087248891592026, Valid_Loss: 3.474992036819458, Accuracy: 57.378740970072236},
