{Epoch 0, Train_Loss: 0.004560213070362806, Valid_Loss: 0.006378591060638428, Accuracy: 100.0},
{Epoch 1, Train_Loss: 0.0039032306522130966, Valid_Loss: 0.0034082524944096804, Accuracy: 100.0},
{Epoch 2, Train_Loss: 0.0018370070029050112, Valid_Loss: 0.003394424682483077, Accuracy: 100.0},
{Epoch 3, Train_Loss: 0.3939282298088074, Valid_Loss: 0.09785790741443634, Accuracy: 100.0},
{Epoch 4, Train_Loss: 0.6218565702438354, Valid_Loss: 0.44739842414855957, Accuracy: 90.21739130434783},
{Epoch 5, Train_Loss: 0.18681418895721436, Valid_Loss: 1.7466353178024292, Accuracy: 80.8080808080808},
{Epoch 6, Train_Loss: 0.2042006254196167, Valid_Loss: 1.2538636922836304, Accuracy: 78.0952380952381},
{Epoch 7, Train_Loss: 0.1464844048023224, Valid_Loss: 1.4174970388412476, Accuracy: 72.97297297297297},
{Epoch 8, Train_Loss: 0.19467870891094208, Valid_Loss: 2.74353289604187, Accuracy: 71.7948717948718},
{Epoch 9, Train_Loss: 0.1355167180299759, Valid_Loss: 3.1759374141693115, Accuracy: 62.295081967213115},
{Epoch 10, Train_Loss: 0.06277864426374435, Valid_Loss: 2.65828800201416, Accuracy: 62.20472440944882},
{Epoch 11, Train_Loss: 0.1117737889289856, Valid_Loss: 1.6060723066329956, Accuracy: 59.09090909090909},
{Epoch 12, Train_Loss: 0.014402847737073898, Valid_Loss: 3.2852766513824463, Accuracy: 60.583941605839414},
{Epoch 13, Train_Loss: 0.04086177423596382, Valid_Loss: 2.7723307609558105, Accuracy: 56.737588652482266},
{Epoch 14, Train_Loss: 0.14449897408485413, Valid_Loss: 3.2689099311828613, Accuracy: 57.93103448275862},
{Epoch 15, Train_Loss: 0.007373244035989046, Valid_Loss: 4.509990692138672, Accuracy: 54.36241610738255},
{Epoch 16, Train_Loss: 0.04462446644902229, Valid_Loss: 4.274600982666016, Accuracy: 55.55555555555556},
{Epoch 17, Train_Loss: 0.10844668000936508, Valid_Loss: 4.058995723724365, Accuracy: 54.140127388535035},
{Epoch 18, Train_Loss: 0.06197734922170639, Valid_Loss: 4.513802528381348, Accuracy: 50.31055900621118},
{Epoch 19, Train_Loss: 0.027598228305578232, Valid_Loss: 3.580702543258667, Accuracy: 54.54545454545455},
{Epoch 20, Train_Loss: 0.22629019618034363, Valid_Loss: 3.5094480514526367, Accuracy: 55.02958579881657},
{Epoch 21, Train_Loss: 0.03761175274848938, Valid_Loss: 2.471158266067505, Accuracy: 54.335260115606935},
{Epoch 22, Train_Loss: 0.38225868344306946, Valid_Loss: 2.040879964828491, Accuracy: 47.15909090909091},
{Epoch 23, Train_Loss: 0.09288249909877777, Valid_Loss: 2.162334680557251, Accuracy: 53.072625698324025},
{Epoch 24, Train_Loss: 0.2215891182422638, Valid_Loss: 2.371147632598877, Accuracy: 51.64835164835165},
{Epoch 25, Train_Loss: 0.08670055866241455, Valid_Loss: 1.4623336791992188, Accuracy: 58.91891891891892},
{Epoch 26, Train_Loss: 0.042074043303728104, Valid_Loss: 2.5159506797790527, Accuracy: 60.1063829787234},
{Epoch 27, Train_Loss: 0.11960648000240326, Valid_Loss: 1.8465991020202637, Accuracy: 59.68586387434555},
{Epoch 28, Train_Loss: 0.017858300358057022, Valid_Loss: 2.875499725341797, Accuracy: 59.79381443298969},
{Epoch 29, Train_Loss: 0.12206610292196274, Valid_Loss: 3.3759186267852783, Accuracy: 62.43654822335025},
{Epoch 30, Train_Loss: 0.22816051542758942, Valid_Loss: 3.035619020462036, Accuracy: 59.5},
{Epoch 31, Train_Loss: 0.12612521648406982, Valid_Loss: 0.5426612496376038, Accuracy: 66.50246305418719},
{Epoch 32, Train_Loss: 0.17171846330165863, Valid_Loss: 1.3964086771011353, Accuracy: 66.99029126213593},
{Epoch 33, Train_Loss: 0.17691859602928162, Valid_Loss: 1.129861831665039, Accuracy: 66.02870813397129},
{Epoch 34, Train_Loss: 0.5226356387138367, Valid_Loss: 1.7310298681259155, Accuracy: 59.905660377358494},
{Epoch 35, Train_Loss: 0.28653374314308167, Valid_Loss: 0.5840563774108887, Accuracy: 71.16279069767442},
{Epoch 36, Train_Loss: 0.12883979082107544, Valid_Loss: 0.8619808554649353, Accuracy: 78.44036697247707},
{Epoch 37, Train_Loss: 0.8940377235412598, Valid_Loss: 0.9042400121688843, Accuracy: 57.46606334841629},
{Epoch 38, Train_Loss: 0.13460057973861694, Valid_Loss: 0.8294673562049866, Accuracy: 79.46428571428571},
{Epoch 39, Train_Loss: 0.24499604105949402, Valid_Loss: 0.4850858151912689, Accuracy: 74.33628318584071},
{Epoch 40, Train_Loss: 0.19534078240394592, Valid_Loss: 0.388424813747406, Accuracy: 87.71929824561404},
{Epoch 41, Train_Loss: 0.02285122312605381, Valid_Loss: 0.45334529876708984, Accuracy: 85.65217391304348},
{Epoch 42, Train_Loss: 0.22410592436790466, Valid_Loss: 0.19895415008068085, Accuracy: 90.51724137931035},
{Epoch 43, Train_Loss: 0.17671629786491394, Valid_Loss: 0.1693812608718872, Accuracy: 92.3076923076923},
{Epoch 44, Train_Loss: 0.08247590065002441, Valid_Loss: 0.3728560209274292, Accuracy: 91.52542372881356},
{Epoch 45, Train_Loss: 0.07428218424320221, Valid_Loss: 0.279881089925766, Accuracy: 94.53781512605042},
{Epoch 46, Train_Loss: 0.04892244189977646, Valid_Loss: 0.9024787545204163, Accuracy: 77.91666666666667},
{Epoch 47, Train_Loss: 0.10040303319692612, Valid_Loss: 0.21095621585845947, Accuracy: 95.86776859504133},
{Epoch 48, Train_Loss: 0.03668825328350067, Valid_Loss: 0.08113710582256317, Accuracy: 96.72131147540983},
{Epoch 49, Train_Loss: 0.10370659083127975, Valid_Loss: 1.3108055591583252, Accuracy: 74.79674796747967},
{Epoch 50, Train_Loss: 0.12368833273649216, Valid_Loss: 0.311344176530838, Accuracy: 93.14516129032258},
