{Epoch 0, Train_Loss: 0.2709689140319824, Valid_Loss: 4.847903251647949, Accuracy: 20.5},
{Epoch 1, Train_Loss: 0.31083858013153076, Valid_Loss: 5.974429607391357, Accuracy: 23.68421052631579},
{Epoch 2, Train_Loss: 0.20857450366020203, Valid_Loss: 6.370412826538086, Accuracy: 28.32278481012658},
{Epoch 3, Train_Loss: 0.1983778327703476, Valid_Loss: 6.268165588378906, Accuracy: 29.121278140885984},
{Epoch 4, Train_Loss: 0.11073204129934311, Valid_Loss: 4.278945446014404, Accuracy: 29.37204591492235},
{Epoch 5, Train_Loss: 0.36249858140945435, Valid_Loss: 5.781691551208496, Accuracy: 29.214195183776933},
{Epoch 6, Train_Loss: 0.2769685685634613, Valid_Loss: 5.890017032623291, Accuracy: 31.736526946107784},
{Epoch 7, Train_Loss: 0.1325797438621521, Valid_Loss: 6.614546298980713, Accuracy: 34.94593056346044},
{Epoch 8, Train_Loss: 0.3292081356048584, Valid_Loss: 4.924417018890381, Accuracy: 38.69565217391305},
{Epoch 9, Train_Loss: 0.25140175223350525, Valid_Loss: 3.813946008682251, Accuracy: 39.44762897342366},
{Epoch 10, Train_Loss: 0.3511677384376526, Valid_Loss: 4.670372486114502, Accuracy: 41.203007518796994},
{Epoch 11, Train_Loss: 0.18301227688789368, Valid_Loss: 5.837475776672363, Accuracy: 45.01934235976789},
{Epoch 12, Train_Loss: 0.23633766174316406, Valid_Loss: 4.206854820251465, Accuracy: 46.049555867227674},
{Epoch 13, Train_Loss: 0.16457481682300568, Valid_Loss: 5.38218879699707, Accuracy: 47.983688264612596},
{Epoch 14, Train_Loss: 0.26516345143318176, Valid_Loss: 3.915055274963379, Accuracy: 48.65816102067752},
{Epoch 15, Train_Loss: 0.08161360770463943, Valid_Loss: 4.901490211486816, Accuracy: 49.29396662387676},
{Epoch 16, Train_Loss: 0.15745554864406586, Valid_Loss: 4.639808177947998, Accuracy: 51.541666666666664},
{Epoch 17, Train_Loss: 0.13088630139827728, Valid_Loss: 4.124055862426758, Accuracy: 52.702153596099144},
{Epoch 18, Train_Loss: 0.23689718544483185, Valid_Loss: 5.70765495300293, Accuracy: 53.70884569615232},
{Epoch 19, Train_Loss: 0.1399335265159607, Valid_Loss: 3.618868827819824, Accuracy: 52.34587049243893},
{Epoch 20, Train_Loss: 0.06576333194971085, Valid_Loss: 5.272472858428955, Accuracy: 54.628224582701066},
{Epoch 21, Train_Loss: 0.9727670550346375, Valid_Loss: 5.218405723571777, Accuracy: 49.81426448736998},
{Epoch 22, Train_Loss: 0.04506141319870949, Valid_Loss: 4.778232574462891, Accuracy: 56.82562795777211},
{Epoch 23, Train_Loss: 0.010023274458944798, Valid_Loss: 5.520115375518799, Accuracy: 57.25},
{Epoch 24, Train_Loss: 0.057518672198057175, Valid_Loss: 3.810502290725708, Accuracy: 58.66058906030855},
{Epoch 25, Train_Loss: 0.27235665917396545, Valid_Loss: 4.523199558258057, Accuracy: 52.66965208405098},
{Epoch 26, Train_Loss: 0.008218738250434399, Valid_Loss: 4.813226222991943, Accuracy: 59.20785375761679},
{Epoch 27, Train_Loss: 0.301043838262558, Valid_Loss: 3.7053205966949463, Accuracy: 58.85486018641811},
{Epoch 28, Train_Loss: 0.04819595813751221, Valid_Loss: 2.937854290008545, Accuracy: 61.4477563052735},
{Epoch 29, Train_Loss: 0.14759701490402222, Valid_Loss: 1.301448941230774, Accuracy: 60.62560464366334},
{Epoch 30, Train_Loss: 0.06819703429937363, Valid_Loss: 6.0791497230529785, Accuracy: 63.85006353240153},
{Epoch 31, Train_Loss: 0.15409862995147705, Valid_Loss: 1.6007463932037354, Accuracy: 65.03912363067293},
{Epoch 32, Train_Loss: 0.05518040806055069, Valid_Loss: 2.8013243675231934, Accuracy: 66.12156741746375},
{Epoch 33, Train_Loss: 0.08334609121084213, Valid_Loss: 3.058321475982666, Accuracy: 69.02008520998174},
{Epoch 34, Train_Loss: 0.05954070761799812, Valid_Loss: 5.553661823272705, Accuracy: 70.84959471630141},
{Epoch 35, Train_Loss: 0.5006372928619385, Valid_Loss: 2.133742332458496, Accuracy: 65.0962962962963},
{Epoch 36, Train_Loss: 0.06445106863975525, Valid_Loss: 1.7407739162445068, Accuracy: 71.62913132494882},
{Epoch 37, Train_Loss: 0.038615819066762924, Valid_Loss: 0.9233257174491882, Accuracy: 73.51242056614673},
{Epoch 38, Train_Loss: 0.32047367095947266, Valid_Loss: 1.6462068557739258, Accuracy: 73.51598173515981},
{Epoch 39, Train_Loss: 0.07173644006252289, Valid_Loss: 0.8846074342727661, Accuracy: 75.66271855611957},
{Epoch 40, Train_Loss: 0.1062188595533371, Valid_Loss: 0.690728485584259, Accuracy: 76.52634513521048},
{Epoch 41, Train_Loss: 0.21311667561531067, Valid_Loss: 2.2036819458007812, Accuracy: 73.23594266813672},
{Epoch 42, Train_Loss: 0.09388604760169983, Valid_Loss: 2.1172046661376953, Accuracy: 76.58124318429662},
{Epoch 43, Train_Loss: 0.18113720417022705, Valid_Loss: 1.6235839128494263, Accuracy: 77.85868392664509},
{Epoch 44, Train_Loss: 0.3358232080936432, Valid_Loss: 2.3625974655151367, Accuracy: 72.2785485592316},
{Epoch 45, Train_Loss: 0.03161114454269409, Valid_Loss: 0.9495716691017151, Accuracy: 79.29759704251386},
{Epoch 46, Train_Loss: 0.026158461347222328, Valid_Loss: 1.572188377380371, Accuracy: 79.84840564558286},
{Epoch 47, Train_Loss: 0.2203243523836136, Valid_Loss: 2.043513298034668, Accuracy: 80.79710144927536},
{Epoch 48, Train_Loss: 0.028201114386320114, Valid_Loss: 1.7127221822738647, Accuracy: 81.3941568426448},
{Epoch 49, Train_Loss: 0.10940573364496231, Valid_Loss: 0.5278119444847107, Accuracy: 81.37055837563452},
{Epoch 50, Train_Loss: 0.25604233145713806, Valid_Loss: 1.1536571979522705, Accuracy: 82.7005280362082},
{Epoch 51, Train_Loss: 0.052123576402664185, Valid_Loss: 1.2898536920547485, Accuracy: 84.40458395615346},
{Epoch 52, Train_Loss: 0.06290513277053833, Valid_Loss: 0.6806178689002991, Accuracy: 85.21352752406813},
{Epoch 53, Train_Loss: 0.0207890123128891, Valid_Loss: 0.40996021032333374, Accuracy: 87.27673109860534},
{Epoch 54, Train_Loss: 0.1500757932662964, Valid_Loss: 0.7533894181251526, Accuracy: 87.94567062818336},
{Epoch 55, Train_Loss: 0.14959540963172913, Valid_Loss: 0.4157394766807556, Accuracy: 87.35272902139937},
{Epoch 56, Train_Loss: 0.18263253569602966, Valid_Loss: 0.3918835520744324, Accuracy: 88.81735813066285},
{Epoch 57, Train_Loss: 0.04599878937005997, Valid_Loss: 0.6370447874069214, Accuracy: 88.2951052258217},
{Epoch 58, Train_Loss: 0.009044398553669453, Valid_Loss: 0.11300916969776154, Accuracy: 89.04784240150094},
{Epoch 59, Train_Loss: 0.024036696180701256, Valid_Loss: 0.016876326873898506, Accuracy: 90.39087947882736},
{Epoch 60, Train_Loss: 0.19848577678203583, Valid_Loss: 0.3890814483165741, Accuracy: 90.12003693444137},
{Epoch 61, Train_Loss: 0.27175670862197876, Valid_Loss: 1.6134387254714966, Accuracy: 75.28630325240495},
{Epoch 62, Train_Loss: 0.021534333005547523, Valid_Loss: 0.2081928253173828, Accuracy: 90.25},
