{Epoch 0, Train_Loss: 0.6993783116340637, Valid_Loss: 6.213606834411621, Accuracy: 14.7},
{Epoch 1, Train_Loss: 0.7174369692802429, Valid_Loss: 6.368719100952148, Accuracy: 14.93174061433447},
{Epoch 2, Train_Loss: 0.9110054969787598, Valid_Loss: 7.642337799072266, Accuracy: 13.161875945537066},
{Epoch 3, Train_Loss: 1.7359098196029663, Valid_Loss: 8.253472328186035, Accuracy: 14.62912087912088},
{Epoch 4, Train_Loss: 0.5328864455223083, Valid_Loss: 6.162327289581299, Accuracy: 26.409119696010134},
{Epoch 5, Train_Loss: 0.4617651700973511, Valid_Loss: 4.084479331970215, Accuracy: 28.292971057294743},
{Epoch 6, Train_Loss: 0.3977752923965454, Valid_Loss: 6.7539753913879395, Accuracy: 31.0},
{Epoch 7, Train_Loss: 0.611206591129303, Valid_Loss: 4.549356937408447, Accuracy: 35.77064702788007},
{Epoch 8, Train_Loss: 0.14501026272773743, Valid_Loss: 4.696037769317627, Accuracy: 37.25588382573861},
{Epoch 9, Train_Loss: 0.32018858194351196, Valid_Loss: 4.228841304779053, Accuracy: 40.13409961685824},
{Epoch 10, Train_Loss: 0.09410572052001953, Valid_Loss: 5.087429523468018, Accuracy: 42.48275862068966},
{Epoch 11, Train_Loss: 0.7236180305480957, Valid_Loss: 3.9332797527313232, Accuracy: 41.87693669765383},
{Epoch 12, Train_Loss: 0.21525955200195312, Valid_Loss: 5.409876823425293, Accuracy: 46.15384615384615},
{Epoch 13, Train_Loss: 0.09223511815071106, Valid_Loss: 4.411431789398193, Accuracy: 48.09760132340777},
{Epoch 14, Train_Loss: 0.4988503158092499, Valid_Loss: 4.158740043640137, Accuracy: 47.514033680834004},
{Epoch 15, Train_Loss: 1.8612860441207886, Valid_Loss: 6.703276634216309, Accuracy: 35.981308411214954},
{Epoch 16, Train_Loss: 0.3612768352031708, Valid_Loss: 3.8284380435943604, Accuracy: 46.07805987116332},
{Epoch 17, Train_Loss: 1.875504732131958, Valid_Loss: 5.3174920082092285, Accuracy: 53.028064992614475},
{Epoch 18, Train_Loss: 0.23450535535812378, Valid_Loss: 4.072279453277588, Accuracy: 54.39481268011527},
{Epoch 19, Train_Loss: 0.030730528756976128, Valid_Loss: 3.552757501602173, Accuracy: 57.24841660802252},
{Epoch 20, Train_Loss: 0.06523725390434265, Valid_Loss: 6.278871536254883, Accuracy: 57.61953904368765},
{Epoch 21, Train_Loss: 0.943988025188446, Valid_Loss: 3.400477170944214, Accuracy: 44.64646464646464},
{Epoch 22, Train_Loss: 0.0379064567387104, Valid_Loss: 4.850315570831299, Accuracy: 59.39973614775725},
{Epoch 23, Train_Loss: 0.0747506394982338, Valid_Loss: 5.575381278991699, Accuracy: 62.30197219527967},
{Epoch 24, Train_Loss: 0.021206887438893318, Valid_Loss: 5.882823467254639, Accuracy: 63.8007614213198},
{Epoch 25, Train_Loss: 0.3587273359298706, Valid_Loss: 5.164268493652344, Accuracy: 63.55140186915888},
{Epoch 26, Train_Loss: 0.23304866254329681, Valid_Loss: 0.8731552958488464, Accuracy: 64.83011937557391},
{Epoch 27, Train_Loss: 0.010880677960813046, Valid_Loss: 4.824319839477539, Accuracy: 66.80710201625038},
{Epoch 28, Train_Loss: 0.44520583748817444, Valid_Loss: 2.922760248184204, Accuracy: 59.769094138543515},
{Epoch 29, Train_Loss: 0.02261042781174183, Valid_Loss: 3.758096218109131, Accuracy: 68.12354312354313},
{Epoch 30, Train_Loss: 0.07511931657791138, Valid_Loss: 3.591404914855957, Accuracy: 67.66140602582496},
{Epoch 31, Train_Loss: 0.10943470150232315, Valid_Loss: 3.6840810775756836, Accuracy: 70.4352741661956},
{Epoch 32, Train_Loss: 0.14378002285957336, Valid_Loss: 5.927019119262695, Accuracy: 72.39554317548746},
{Epoch 33, Train_Loss: 0.033013716340065, Valid_Loss: 2.2076468467712402, Accuracy: 74.59489151332052},
{Epoch 34, Train_Loss: 0.1068485900759697, Valid_Loss: 3.929436683654785, Accuracy: 75.75182877269033},
{Epoch 35, Train_Loss: 0.006323602981865406, Valid_Loss: 2.492439031600952, Accuracy: 76.82437850842021},
{Epoch 36, Train_Loss: 0.053744398057460785, Valid_Loss: 0.8433141112327576, Accuracy: 77.0712401055409},
{Epoch 37, Train_Loss: 0.011438674293458462, Valid_Loss: 1.9368829727172852, Accuracy: 77.67647824954415},
{Epoch 38, Train_Loss: 0.22207596898078918, Valid_Loss: 2.0433104038238525, Accuracy: 77.38615899151016},
{Epoch 39, Train_Loss: 0.03496580198407173, Valid_Loss: 2.599205255508423, Accuracy: 77.60549059481444},
{Epoch 40, Train_Loss: 0.013772419653832912, Valid_Loss: 4.10172176361084, Accuracy: 77.74428535543834},
{Epoch 41, Train_Loss: 0.1390506774187088, Valid_Loss: 1.339522123336792, Accuracy: 78.69381673702507},
{Epoch 42, Train_Loss: 0.09927402436733246, Valid_Loss: 0.6614407300949097, Accuracy: 79.49914068254358},
{Epoch 43, Train_Loss: 0.04328940436244011, Valid_Loss: 0.7896066904067993, Accuracy: 82.71005342399224},
{Epoch 44, Train_Loss: 0.08184109628200531, Valid_Loss: 3.6564083099365234, Accuracy: 85.29906317559453},
{Epoch 45, Train_Loss: 0.08085711300373077, Valid_Loss: 0.35558465123176575, Accuracy: 87.28309959591158},
{Epoch 46, Train_Loss: 0.00823852326720953, Valid_Loss: 0.8863983154296875, Accuracy: 86.77958127499411},
{Epoch 47, Train_Loss: 0.009074571542441845, Valid_Loss: 0.5271255970001221, Accuracy: 88.07638565440149},
{Epoch 48, Train_Loss: 0.044202856719493866, Valid_Loss: 0.1854579746723175, Accuracy: 89.43970486511414},
{Epoch 49, Train_Loss: 0.06934762001037598, Valid_Loss: 0.5157882571220398, Accuracy: 89.54099109385704},
