{Epoch 0, Train_Loss: 1.1453862190246582, Valid_Loss: 1.578857183456421, Accuracy: 10.104529616724738},
{Epoch 1, Train_Loss: 0.8739688992500305, Valid_Loss: 1.8978139162063599, Accuracy: 8.013937282229966},
{Epoch 2, Train_Loss: 0.8905526995658875, Valid_Loss: 2.0531959533691406, Accuracy: 11.846689895470384},
{Epoch 3, Train_Loss: 0.6776015162467957, Valid_Loss: 2.103675603866577, Accuracy: 15.679442508710801},
{Epoch 4, Train_Loss: 0.5116294026374817, Valid_Loss: 1.8555114269256592, Accuracy: 29.26829268292683},
{Epoch 5, Train_Loss: 0.3461168110370636, Valid_Loss: 2.2697010040283203, Accuracy: 18.118466898954704},
{Epoch 6, Train_Loss: 0.5631453990936279, Valid_Loss: 1.915102243423462, Accuracy: 20.557491289198605},
{Epoch 7, Train_Loss: 0.3795631527900696, Valid_Loss: 1.5236899852752686, Accuracy: 33.79790940766551},
{Epoch 8, Train_Loss: 0.6314249634742737, Valid_Loss: 2.726245641708374, Accuracy: 12.543554006968641},
{Epoch 9, Train_Loss: 0.5401005744934082, Valid_Loss: 1.8181055784225464, Accuracy: 21.254355400696863},
{Epoch 10, Train_Loss: 0.32061612606048584, Valid_Loss: 3.0655276775360107, Accuracy: 11.498257839721255},
{Epoch 11, Train_Loss: 0.24806725978851318, Valid_Loss: 2.0410683155059814, Accuracy: 23.34494773519164},
{Epoch 12, Train_Loss: 0.19149744510650635, Valid_Loss: 1.8409727811813354, Accuracy: 32.055749128919864},
{Epoch 13, Train_Loss: 0.20517265796661377, Valid_Loss: 2.216813325881958, Accuracy: 20.905923344947734},
{Epoch 14, Train_Loss: 0.15177960693836212, Valid_Loss: 1.9106181859970093, Accuracy: 35.19163763066202},
{Epoch 15, Train_Loss: 0.2234368771314621, Valid_Loss: 2.588102102279663, Accuracy: 24.390243902439025},
{Epoch 16, Train_Loss: 0.19680525362491608, Valid_Loss: 2.789097309112549, Accuracy: 20.905923344947734},
{Epoch 17, Train_Loss: 0.09853382408618927, Valid_Loss: 2.0596320629119873, Accuracy: 33.44947735191638},
{Epoch 18, Train_Loss: 0.1569785624742508, Valid_Loss: 2.247748851776123, Accuracy: 24.390243902439025},
{Epoch 19, Train_Loss: 0.17072133719921112, Valid_Loss: 2.5095555782318115, Accuracy: 28.222996515679444},
{Epoch 20, Train_Loss: 0.16622339189052582, Valid_Loss: 2.273838758468628, Accuracy: 30.662020905923345},
{Epoch 21, Train_Loss: 0.04401172325015068, Valid_Loss: 2.818565607070923, Accuracy: 30.313588850174217},
{Epoch 22, Train_Loss: 0.07284856587648392, Valid_Loss: 2.277195692062378, Accuracy: 36.23693379790941},
{Epoch 23, Train_Loss: 0.0944063737988472, Valid_Loss: 2.587249994277954, Accuracy: 22.64808362369338},
{Epoch 24, Train_Loss: 0.0675717145204544, Valid_Loss: 3.0459020137786865, Accuracy: 39.37282229965157},
