{Epoch 0, Train_Loss: 1.1290652751922607, Valid_Loss: 1.2108750343322754, Accuracy: 46.64},
{Epoch 1, Train_Loss: 1.2079646587371826, Valid_Loss: 1.0432528257369995, Accuracy: 54.62},
{Epoch 2, Train_Loss: 1.1821290254592896, Valid_Loss: 0.9275897145271301, Accuracy: 61.58},
{Epoch 3, Train_Loss: 0.8218042254447937, Valid_Loss: 0.5098817348480225, Accuracy: 65.02},
{Epoch 4, Train_Loss: 0.49524959921836853, Valid_Loss: 1.7599189281463623, Accuracy: 67.94},
{Epoch 5, Train_Loss: 0.5636208057403564, Valid_Loss: 0.7505046129226685, Accuracy: 69.78},
{Epoch 6, Train_Loss: 0.4068031907081604, Valid_Loss: 1.0014780759811401, Accuracy: 69.78},
{Epoch 7, Train_Loss: 1.0247968435287476, Valid_Loss: 0.7411694526672363, Accuracy: 73.02},
{Epoch 8, Train_Loss: 0.6205746531486511, Valid_Loss: 0.48023462295532227, Accuracy: 73.58},
{Epoch 9, Train_Loss: 0.7473470568656921, Valid_Loss: 0.5798628330230713, Accuracy: 75.36},
{Epoch 10, Train_Loss: 0.4485245943069458, Valid_Loss: 0.8930992484092712, Accuracy: 75.84},
{Epoch 11, Train_Loss: 0.3647068440914154, Valid_Loss: 0.39659741520881653, Accuracy: 76.56},
{Epoch 12, Train_Loss: 0.2074434459209442, Valid_Loss: 1.3005610704421997, Accuracy: 77.14},
{Epoch 13, Train_Loss: 0.5410314202308655, Valid_Loss: 0.8015602231025696, Accuracy: 78.14},
{Epoch 14, Train_Loss: 0.5529860258102417, Valid_Loss: 0.4045705199241638, Accuracy: 79.78},
{Epoch 15, Train_Loss: 0.6815489530563354, Valid_Loss: 0.5072150230407715, Accuracy: 78.14},
{Epoch 16, Train_Loss: 0.441912442445755, Valid_Loss: 0.24863450229167938, Accuracy: 79.52},
{Epoch 17, Train_Loss: 0.4076959490776062, Valid_Loss: 0.5836977958679199, Accuracy: 79.46},
