{Epoch 0, Train_Loss: 0.18801015615463257, Valid_Loss: 7.241663932800293, Accuracy: 19.0},
{Epoch 1, Train_Loss: 0.48584991693496704, Valid_Loss: 6.1637139320373535, Accuracy: 22.525597269624573},
{Epoch 2, Train_Loss: 0.40306881070137024, Valid_Loss: 7.151073455810547, Accuracy: 26.70196671709531},
{Epoch 3, Train_Loss: 0.18892376124858856, Valid_Loss: 6.667295455932617, Accuracy: 26.717032967032967},
{Epoch 4, Train_Loss: 0.25026023387908936, Valid_Loss: 4.434849262237549, Accuracy: 27.739075364154527},
{Epoch 5, Train_Loss: 0.7734020948410034, Valid_Loss: 5.372649669647217, Accuracy: 29.00177200236267},
{Epoch 6, Train_Loss: 0.5330385565757751, Valid_Loss: 2.9157588481903076, Accuracy: 30.833333333333332},
{Epoch 7, Train_Loss: 0.48566895723342896, Valid_Loss: 5.348804950714111, Accuracy: 32.98264071541294},
{Epoch 8, Train_Loss: 0.4525972604751587, Valid_Loss: 5.313961982727051, Accuracy: 34.101151727591386},
{Epoch 9, Train_Loss: 0.6547271013259888, Valid_Loss: 5.456775665283203, Accuracy: 36.015325670498086},
{Epoch 10, Train_Loss: 0.507119357585907, Valid_Loss: 4.590936183929443, Accuracy: 36.735632183908045},
{Epoch 11, Train_Loss: 0.3222053050994873, Valid_Loss: 3.474900484085083, Accuracy: 39.04382470119522},
{Epoch 12, Train_Loss: 0.3511822819709778, Valid_Loss: 5.592432975769043, Accuracy: 39.61538461538461},
{Epoch 13, Train_Loss: 0.3587164580821991, Valid_Loss: 3.998206377029419, Accuracy: 41.14971050454921},
{Epoch 14, Train_Loss: 0.5316465497016907, Valid_Loss: 4.956750392913818, Accuracy: 42.34161988773055},
{Epoch 15, Train_Loss: 0.39714446663856506, Valid_Loss: 2.9280948638916016, Accuracy: 42.13395638629284},
{Epoch 16, Train_Loss: 0.4668750464916229, Valid_Loss: 3.116237163543701, Accuracy: 43.80447139067829},
{Epoch 17, Train_Loss: 1.890453577041626, Valid_Loss: 3.141204833984375, Accuracy: 43.463810930576074},
{Epoch 18, Train_Loss: 0.5270805954933167, Valid_Loss: 4.407540798187256, Accuracy: 47.262247838616716},
{Epoch 19, Train_Loss: 0.4799085557460785, Valid_Loss: 3.550060749053955, Accuracy: 48.909218859957775},
{Epoch 20, Train_Loss: 0.5640776753425598, Valid_Loss: 2.13818097114563, Accuracy: 51.289989680082556},
{Epoch 21, Train_Loss: 1.237023115158081, Valid_Loss: 2.8765511512756348, Accuracy: 52.96296296296296},
{Epoch 22, Train_Loss: 0.4741657078266144, Valid_Loss: 3.2966184616088867, Accuracy: 54.68337730870712},
{Epoch 23, Train_Loss: 0.33691808581352234, Valid_Loss: 1.7943042516708374, Accuracy: 55.77109602327837},
{Epoch 24, Train_Loss: 0.4234074056148529, Valid_Loss: 2.5623085498809814, Accuracy: 57.8997461928934},
{Epoch 25, Train_Loss: 0.33769941329956055, Valid_Loss: 2.7408318519592285, Accuracy: 58.78504672897196},
