{Epoch 0, Train_Loss: 0.44335639476776123, Valid_Loss: 0.27752548456192017, Accuracy: 92.28},
{Epoch 1, Train_Loss: 0.24664464592933655, Valid_Loss: 0.04286233335733414, Accuracy: 93.88},
{Epoch 2, Train_Loss: 0.05318355932831764, Valid_Loss: 0.04840049892663956, Accuracy: 94.64},
{Epoch 3, Train_Loss: 0.06215301901102066, Valid_Loss: 0.09887874871492386, Accuracy: 94.7},
{Epoch 4, Train_Loss: 0.05678534135222435, Valid_Loss: 0.3856287896633148, Accuracy: 94.76},
{Epoch 5, Train_Loss: 0.27215591073036194, Valid_Loss: 0.7666088938713074, Accuracy: 94.42},
{Epoch 6, Train_Loss: 0.039159491658210754, Valid_Loss: 0.0035634664818644524, Accuracy: 95.02},
{Epoch 7, Train_Loss: 0.26236358284950256, Valid_Loss: 0.2338782548904419, Accuracy: 94.34},
{Epoch 8, Train_Loss: 0.01632145419716835, Valid_Loss: 0.36127930879592896, Accuracy: 95.14},
{Epoch 9, Train_Loss: 1.1902453899383545, Valid_Loss: 0.8039604425430298, Accuracy: 89.48},
{Epoch 10, Train_Loss: 0.11983169615268707, Valid_Loss: 0.17817649245262146, Accuracy: 94.64},
{Epoch 11, Train_Loss: 0.2956085801124573, Valid_Loss: 0.0026878234930336475, Accuracy: 94.9},
{Epoch 12, Train_Loss: 0.01189320906996727, Valid_Loss: 0.0062878006137907505, Accuracy: 95.2},
{Epoch 13, Train_Loss: 0.38014790415763855, Valid_Loss: 0.9417122602462769, Accuracy: 94.38},
{Epoch 14, Train_Loss: 0.5947719812393188, Valid_Loss: 1.374733567237854, Accuracy: 92.26},
{Epoch 15, Train_Loss: 0.14307332038879395, Valid_Loss: 0.7060186862945557, Accuracy: 94.98},
{Epoch 16, Train_Loss: 0.07842948287725449, Valid_Loss: 0.01354575902223587, Accuracy: 94.72},
{Epoch 17, Train_Loss: 0.014975467696785927, Valid_Loss: 0.6615418791770935, Accuracy: 95.38},
{Epoch 18, Train_Loss: 1.1427229642868042, Valid_Loss: 0.011093230918049812, Accuracy: 90.72},
{Epoch 19, Train_Loss: 0.003273686161264777, Valid_Loss: 0.02821359783411026, Accuracy: 95.6},
{Epoch 20, Train_Loss: 0.020112620666623116, Valid_Loss: 0.9287297129631042, Accuracy: 95.62},
{Epoch 21, Train_Loss: 0.00869339145720005, Valid_Loss: 0.5414946675300598, Accuracy: 95.42},
{Epoch 22, Train_Loss: 0.25222426652908325, Valid_Loss: 0.022029973566532135, Accuracy: 95.12},
{Epoch 23, Train_Loss: 0.019685357809066772, Valid_Loss: 0.5577046275138855, Accuracy: 95.58},
{Epoch 24, Train_Loss: 0.04844273254275322, Valid_Loss: 0.3781055808067322, Accuracy: 95.7},
{Epoch 25, Train_Loss: 0.3112650513648987, Valid_Loss: 0.16997355222702026, Accuracy: 94.76},
{Epoch 26, Train_Loss: 0.07668205350637436, Valid_Loss: 0.7001332640647888, Accuracy: 95.12},
{Epoch 27, Train_Loss: 0.4945208430290222, Valid_Loss: 1.3643449544906616, Accuracy: 90.98},
{Epoch 28, Train_Loss: 0.14109213650226593, Valid_Loss: 0.03395671769976616, Accuracy: 94.82},
{Epoch 29, Train_Loss: 0.030361255630850792, Valid_Loss: 0.4137462079524994, Accuracy: 96.08},
{Epoch 30, Train_Loss: 0.008023962378501892, Valid_Loss: 0.002147258957847953, Accuracy: 95.74},
{Epoch 31, Train_Loss: 0.0794178694486618, Valid_Loss: 0.005956822074949741, Accuracy: 95.66},
{Epoch 32, Train_Loss: 0.011502940207719803, Valid_Loss: 0.0025357615668326616, Accuracy: 95.72},
{Epoch 33, Train_Loss: 0.011937975883483887, Valid_Loss: 0.07692453265190125, Accuracy: 95.92},
