{Epoch 0, Train_Loss: 22.96335792541504, Valid_Loss: 17.78922462463379, Accuracy: 34.91941673062164},
{Epoch 1, Train_Loss: 15.324559211730957, Valid_Loss: 22.023208618164062, Accuracy: 35.80199539524175},
{Epoch 2, Train_Loss: 20.202266693115234, Valid_Loss: 26.555110931396484, Accuracy: 33.99846508058327},
{Epoch 3, Train_Loss: 23.10616111755371, Valid_Loss: 18.931800842285156, Accuracy: 34.458940905602454},
{Epoch 4, Train_Loss: 21.063812255859375, Valid_Loss: 25.311107635498047, Accuracy: 35.917114351496544},
{Epoch 5, Train_Loss: 20.70659637451172, Valid_Loss: 20.361408233642578, Accuracy: 36.56945510360706},
{Epoch 6, Train_Loss: 22.7873477935791, Valid_Loss: 21.220375061035156, Accuracy: 33.883346124328476},
{Epoch 7, Train_Loss: 17.81926727294922, Valid_Loss: 25.731895446777344, Accuracy: 33.346124328472754},
{Epoch 8, Train_Loss: 21.47152328491211, Valid_Loss: 22.138399124145508, Accuracy: 33.000767459708364},
{Epoch 9, Train_Loss: 17.40689468383789, Valid_Loss: 17.774555206298828, Accuracy: 33.72985418265541},
{Epoch 10, Train_Loss: 15.080485343933105, Valid_Loss: 19.970630645751953, Accuracy: 34.0752110514198},
{Epoch 11, Train_Loss: 26.090429306030273, Valid_Loss: 24.5073184967041, Accuracy: 34.38219493476593},
{Epoch 12, Train_Loss: 19.187440872192383, Valid_Loss: 15.942832946777344, Accuracy: 33.691481197237145},
{Epoch 13, Train_Loss: 23.177234649658203, Valid_Loss: 26.682920455932617, Accuracy: 34.957789716039905},
{Epoch 14, Train_Loss: 22.351850509643555, Valid_Loss: 24.011320114135742, Accuracy: 32.77052954719877},
{Epoch 15, Train_Loss: 20.080102920532227, Valid_Loss: 24.328815460205078, Accuracy: 35.41826554105909},
{Epoch 16, Train_Loss: 20.70469093322754, Valid_Loss: 26.924209594726562, Accuracy: 34.996162701458175},
{Epoch 17, Train_Loss: 20.886913299560547, Valid_Loss: 23.970996856689453, Accuracy: 34.84267075978511},
{Epoch 18, Train_Loss: 16.867908477783203, Valid_Loss: 21.457237243652344, Accuracy: 34.84267075978511},
{Epoch 19, Train_Loss: 26.699596405029297, Valid_Loss: 29.034835815429688, Accuracy: 34.650805832693784},
{Epoch 20, Train_Loss: 28.900920867919922, Valid_Loss: 29.437480926513672, Accuracy: 35.37989255564083},
{Epoch 21, Train_Loss: 22.901390075683594, Valid_Loss: 19.982601165771484, Accuracy: 33.844973138910206},
{Epoch 22, Train_Loss: 18.327430725097656, Valid_Loss: 20.431753158569336, Accuracy: 34.72755180353032},
{Epoch 23, Train_Loss: 19.087059020996094, Valid_Loss: 21.949050903320312, Accuracy: 35.26477359938603},
{Epoch 24, Train_Loss: 18.233861923217773, Valid_Loss: 23.265480041503906, Accuracy: 35.45663852647736},
{Epoch 25, Train_Loss: 20.881874084472656, Valid_Loss: 20.27903175354004, Accuracy: 35.22640061396777},
{Epoch 26, Train_Loss: 22.53476905822754, Valid_Loss: 27.622060775756836, Accuracy: 34.11358403683806},
{Epoch 27, Train_Loss: 24.473939895629883, Valid_Loss: 28.228492736816406, Accuracy: 35.955487336914814},
{Epoch 28, Train_Loss: 21.44147491455078, Valid_Loss: 24.031681060791016, Accuracy: 36.22409823484267},
{Epoch 29, Train_Loss: 18.763065338134766, Valid_Loss: 26.872888565063477, Accuracy: 35.0729086722947},
{Epoch 30, Train_Loss: 20.089929580688477, Valid_Loss: 23.249591827392578, Accuracy: 34.190330007674596},
{Epoch 31, Train_Loss: 26.904314041137695, Valid_Loss: 20.4678955078125, Accuracy: 35.45663852647736},
{Epoch 32, Train_Loss: 31.24563217163086, Valid_Loss: 15.821697235107422, Accuracy: 34.0752110514198},
{Epoch 33, Train_Loss: 23.400968551635742, Valid_Loss: 18.424936294555664, Accuracy: 34.42056792018419},
{Epoch 34, Train_Loss: 27.351032257080078, Valid_Loss: 25.359588623046875, Accuracy: 34.458940905602454},
{Epoch 35, Train_Loss: 25.065704345703125, Valid_Loss: 27.80952262878418, Accuracy: 35.648503453568686},
{Epoch 36, Train_Loss: 16.689895629882812, Valid_Loss: 20.890501022338867, Accuracy: 34.804297774366844},
{Epoch 37, Train_Loss: 25.046798706054688, Valid_Loss: 20.93883514404297, Accuracy: 34.76592478894858},
{Epoch 38, Train_Loss: 29.472110748291016, Valid_Loss: 21.998023986816406, Accuracy: 33.99846508058327},
{Epoch 39, Train_Loss: 27.515546798706055, Valid_Loss: 18.010866165161133, Accuracy: 35.03453568687644},

{******************************Training finished**********************************},
